No.,Time,Source,Destination,Protocol,Length,goEID,Cmd,llno,parameter,allData,item_1,item_2,item_3,item_4,bit-str1,bit-str2,bit-str3,bit-str4
316,23.430703,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
317,23.430704,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
318,23.459302,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
319,23.479971,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
320,23.479972,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
322,23.574462,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
325,24.072803,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
326,24.234076,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
336,24.571318,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
340,24.847627,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
341,24.848753,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
342,24.848753,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
344,25.069903,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
346,25.427271,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
347,25.427273,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
348,25.427294,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
349,25.457652,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
350,25.479428,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
351,25.479428,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
353,25.568113,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
356,26.066537,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
357,26.232346,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
360,26.564297,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
361,26.846908,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
362,26.847943,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
363,26.847943,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
365,27.0627,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
367,27.425774,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
368,27.425775,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
369,27.426555,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
370,27.456175,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
371,27.476713,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
372,27.476714,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
374,27.56182,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
386,28.060087,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
387,28.230565,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
391,28.558643,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
392,28.846958,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
393,28.846959,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
394,28.846959,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
396,29.132532,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
398,29.423567,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
399,29.425545,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
400,29.425546,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
402,29.45446,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
403,29.475103,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
404,29.475104,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
406,29.554636,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
409,30.053346,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
411,30.228814,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
414,30.551866,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
415,30.844126,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
416,30.844894,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
417,30.844904,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
423,31.050906,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
425,31.422332,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
426,31.42477,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
427,31.424771,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
429,31.452737,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
430,31.474291,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
431,31.474292,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
433,31.547653,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
435,32.046117,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
436,32.227227,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
439,32.545231,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
441,32.842544,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
442,32.846153,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
443,32.846154,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
445,33.042994,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
447,33.420714,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
448,33.422108,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
449,33.422108,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
450,33.451012,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
451,33.474439,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
452,33.47444,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
454,33.541381,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
462,34.040216,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
463,34.225496,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
465,34.538424,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
466,34.842063,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
467,34.842064,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
468,34.842908,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
469,35.036728,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
471,35.41966,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
472,35.41966,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
473,35.420944,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
474,35.44934,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
479,35.470144,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
480,35.470983,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
482,35.535978,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
485,36.033792,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
487,36.22379,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
490,36.53336,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
491,36.912487,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
492,36.912487,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
493,36.912488,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
496,37.029956,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
498,37.419177,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
499,37.419177,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
500,37.419178,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
501,37.447617,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
502,37.468966,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
503,37.468976,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
506,37.528741,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
508,38.02711,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
509,38.222002,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
512,38.524736,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
515,38.84005,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
516,38.841608,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
517,38.841609,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
518,39.023195,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
520,39.417334,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
521,39.417334,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
522,39.417335,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
523,39.44589,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
524,39.466619,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
525,39.467477,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
526,39.521968,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
530,40.02013,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
531,40.220317,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
533,40.519879,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
536,40.839252,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
537,40.839252,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
538,40.839252,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
540,41.01743,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
546,41.416307,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
547,41.416308,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
548,41.416308,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
549,41.444163,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
550,41.465703,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
551,41.465703,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
552,41.515727,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
555,42.013516,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
557,42.218588,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
559,42.511934,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
561,42.83811,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
562,42.838111,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
563,42.838111,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
564,43.010052,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
570,43.4425,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
571,43.446355,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
572,43.446356,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
573,43.446356,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
575,43.46357,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
576,43.464904,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
577,43.508969,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
581,44.008646,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
583,44.216864,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
587,44.504861,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
593,44.836887,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
594,44.836887,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
595,44.836888,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
598,45.003699,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
601,45.414281,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
602,45.414281,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
603,45.414282,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
604,45.440763,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
606,45.462842,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
607,45.462843,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
608,45.502114,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
612,46.000688,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
614,46.21515,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
615,46.498597,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,176,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
