No.,Time,Source,Destination,Protocol,Length,goEID,Cmd,llno,parameter,allData,item_1,item_2,item_3,item_4,bit-str1,bit-str2,bit-str3,bit-str4
429,23.491329,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
431,23.697565,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
432,23.74031,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
433,23.740312,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
434,23.740313,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
435,24.127105,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
436,24.195396,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
449,24.693967,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
452,24.754068,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
453,24.754885,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
458,25.158561,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
459,25.192187,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
465,25.481113,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
466,25.490911,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
467,25.490913,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
470,25.690665,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
473,25.737801,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
474,25.737802,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
475,25.737803,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
484,26.126707,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
485,26.189032,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
500,26.687204,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
501,26.752032,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
502,26.753236,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
510,27.156867,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
513,27.185156,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
524,27.479319,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
525,27.488804,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
526,27.488806,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
529,27.68394,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
530,27.735908,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
531,27.735909,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
532,27.73591,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
536,28.124015,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
537,28.182599,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
545,28.680434,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
546,28.752541,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
547,28.752543,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
549,29.155124,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
550,29.179038,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
558,29.477575,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
559,29.486839,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
560,29.487745,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
561,29.677203,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
562,29.73345,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
563,29.73545,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
564,29.735451,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
568,30.123099,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
571,30.176926,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
582,30.676107,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
583,30.749384,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
584,30.749386,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
591,31.153126,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
593,31.172171,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
597,31.475844,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
598,31.486102,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
599,31.487189,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
600,31.670476,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
601,31.732703,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
602,31.732705,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
603,31.736556,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
605,32.121296,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
608,32.168274,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
614,32.666872,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
615,32.747985,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
616,32.747986,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
618,33.151652,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
619,33.165499,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
628,33.474181,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
629,33.485566,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
630,33.485568,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
633,33.66364,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
635,33.730711,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
636,33.731618,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
637,33.731619,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
639,34.121111,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
641,34.162393,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
650,34.660594,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
651,34.746203,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
652,34.746205,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
655,35.14995,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
656,35.15883,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
661,35.472615,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
662,35.483567,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
663,35.486713,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
664,35.658041,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
665,35.731824,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
666,35.731825,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
667,35.731826,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
743,36.12033,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
747,36.156515,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
780,36.654805,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
781,36.744366,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
782,36.745209,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
786,37.148203,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
787,37.152037,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
793,37.470873,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
794,37.483574,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
795,37.484287,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
796,37.650357,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
797,37.727729,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
798,37.728815,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
799,37.728817,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
801,38.119545,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
803,38.149202,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
809,38.648207,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
810,38.742408,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
811,38.743442,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
812,39.146041,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
813,39.146043,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
820,39.469146,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
822,39.483159,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
823,39.483162,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
824,39.643841,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
825,39.727593,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
826,39.727594,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
827,39.727595,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
832,40.117654,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
834,40.142899,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
846,40.640343,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
847,40.741428,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
848,40.742337,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
849,41.139226,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
850,41.145,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
854,41.467425,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
856,41.481356,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
857,41.481357,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
860,41.63794,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
862,41.725555,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
863,41.725556,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
864,41.727003,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
874,42.116833,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
875,42.135747,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
881,42.634546,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
882,42.73996,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
883,42.739962,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
884,43.143276,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
885,43.164602,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
893,43.465616,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
894,43.480858,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
895,43.48086,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
899,43.631115,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
900,43.724376,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
901,43.725729,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
902,43.72573,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
903,44.115718,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
904,44.129615,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
910,44.627684,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
911,44.738296,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
912,44.738297,ipcas_f8:c4:fd,Iec-Tc57_01:00:07,GOOSE,173,TIED1,CTRL,LLN0,Control_DataSet_1,2,TRUE,,,,0,,,
913,45.126008,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
914,45.141533,SiemensE_00:32:0c,Iec-Tc57_01:00:05,GOOSE,167,GIED2,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
918,45.463865,ipcas_f8:c4:d8,Iec-Tc57_01:00:06,GOOSE,167,GIED1,PROT,LLN0,Control_DataSet,2,FALSE,,,,0,,,
919,45.48068,SiemensE_00:69:56,Iec-Tc57_01:00:04,GOOSE,173,TIED2,CTRL,LLN0,Control_DataSet_2,2,FALSE,,,,0,,,
920,45.480681,SiemensE_00:69:56,Iec-Tc57_01:00:08,GOOSE,181,TIED2,CTRL,LLN0,Control_DataSet_1,4,TRUE,FALSE,,,0,0,,
922,45.62486,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
923,45.723187,SiemensE_00:32:02,Iec-Tc57_01:00:02,GOOSE,175,TIED4,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
924,45.724239,SiemensE_00:32:02,Iec-Tc57_01:00:01,GOOSE,173,TIED4,CTRL,LLN0,Control_DataSet_1,2,FALSE,,,,0,,,
925,45.724241,SiemensE_00:32:02,Iec-Tc57_01:00:09,GOOSE,181,TIED4,CTRL,LLN0,Control_DataSet_2,4,TRUE,FALSE,,,0,0,,
926,46.114377,SiemensE_00:69:56,Iec-Tc57_01:00:00,GOOSE,191,TIED2,CTRL,LLN0,Control_DataSet,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0
927,46.122755,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
935,46.621215,ipcas_f8:c4:fe,Iec-Tc57_01:00:00,GOOSE,175,MIED1,CTRL,LLN0,Control_DataSet,4,TRUE,TRUE,,,0,0,,
936,46.736057,ipcas_f8:c4:fd,Iec-Tc57_01:00:03,GOOSE,167,TIED1,CTRL,LLN0,Control_DataSet,2,FALSE,,,,0,,,
